"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","14","73.8"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","69","60.3"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","9","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","7","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","85","54.5"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","PARKE","121","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","20","73.8"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","92","60.3"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","3","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","15","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","110","54.5"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","PUTNAM","133","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","20","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","TIPPECANOE","157","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","8","73.8"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","TIPPECANOE","157","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","62","60.3"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","TIPPECANOE","157","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","7","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","TIPPECANOE","157","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","69","54.5"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","TIPPECANOE","157","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","15","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","VERMILLION","165","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","73.8"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","VERMILLION","165","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","17","60.3"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","VERMILLION","165","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","4","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","VERMILLION","165","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","21","54.5"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","VERMILLION","165","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","VIGO","167","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","73.8"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","VIGO","167","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","30","60.3"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","VIGO","167","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","3","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","VIGO","167","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","3","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","VIGO","167","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","36","54.5"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","VIGO","167","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","WARREN","171","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","9","73.8"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","WARREN","171","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","29","60.3"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","WARREN","171","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","2","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","WARREN","171","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","31","54.5"
"CENSUS","2017","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","WARREN","171","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","7","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","11","92.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","68","74.7"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (10,000 TO 19,999 HEAD)","1","52.0"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","4","84.8"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","1","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","74","64.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","17","92.1"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","12","92.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","54","74.7"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (10,000 TO 19,999 HEAD)","4","52.0"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","1","84.8"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (3,200 TO 9,999 HEAD)","2","40.2"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","7","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50,000 TO 99,999 HEAD)","3","4.8"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","71","64.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","92.1"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","GRUNDY","075","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","8","92.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","GRUNDY","075","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","28","74.7"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","GRUNDY","075","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","2","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","GRUNDY","075","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","30","64.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","HAMILTON","079","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","8","92.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","HAMILTON","079","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","35","74.7"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","HAMILTON","079","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","2","84.8"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","HAMILTON","079","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","37","64.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","HAMILTON","079","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","92.1"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","9","92.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","35","74.7"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100,000 OR MORE HEAD)","2","7.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","2","58.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","39","64.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","92.1"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","JASPER","099","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","92.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","JASPER","099","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","45","74.7"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","JASPER","099","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","2","84.8"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","JASPER","099","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","5","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","JASPER","099","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","52","64.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","JASPER","099","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","92.1"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","92.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","30","74.7"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","9","84.8"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","4","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","43","64.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","92.1"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","POLK","153","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","27","92.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","POLK","153","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","65","74.7"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","POLK","153","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","16","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","POLK","153","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","81","64.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","POLK","153","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","17","92.1"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","POWESHIEK","157","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","92.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","POWESHIEK","157","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","64","74.7"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","POWESHIEK","157","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100,000 OR MORE HEAD)","1","7.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","POWESHIEK","157","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","2","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","POWESHIEK","157","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","67","64.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","POWESHIEK","157","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","3","92.1"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","5","92.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","66","74.7"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","2","84.8"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (400 TO 3,199 HEAD)","3","58.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","7","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","78","64.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","CHICKENS","CHICKENS, PULLETS, REPLACEMENT - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","4","92.1"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","TAMA","171","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","6","92.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","TAMA","171","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","27","74.7"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","TAMA","171","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100 TO 399 HEAD)","1","84.8"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","TAMA","171","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","1","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","TAMA","171","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","29","64.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","WEBSTER","187","","","00000000","","CHICKENS","CHICKENS, BROILERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","15","92.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","WEBSTER","187","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (1 TO 49 HEAD)","33","74.7"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","WEBSTER","187","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (100,000 OR MORE HEAD)","1","7.6"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","WEBSTER","187","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","INVENTORY","INVENTORY: (50 TO 99 HEAD)","2","(H)"
"CENSUS","2017","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","WEBSTER","187","","","00000000","","CHICKENS","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY","TOTAL","NOT SPECIFIED","36","64.6"
